id_jugador,nombre,equipo,posicion,id_partido,titular
197,Álex Remiro,6,Portero,23,1
211,R. Le Normand,6,Defensa,23,1
204,Igor Zubeldia,6,Defensa,23,1
202,Aihen Muñoz,6,Defensa,23,1
203,Hamari Traoré,6,Defensa,23,1
216,Mikel Merino,6,Centrocampista,23,1
215,M. Zubimendi,6,Centrocampista,23,1
213,Brais Méndez,6,Centrocampista,23,1
220,A. Barrenetxea,6,Delantero,23,1
229,Take Kubo,6,Delantero,23,1
225,C. Fernández,6,Delantero,23,1
197,Álex Remiro,6,Portero,44,1
211,R. Le Normand,6,Defensa,44,1
204,Igor Zubeldia,6,Defensa,44,1
210,K. Tierney,6,Defensa,44,1
203,Hamari Traoré,6,Defensa,44,1
215,M. Zubimendi,6,Centrocampista,44,1
216,Mikel Merino,6,Centrocampista,44,1
213,Brais Méndez,6,Centrocampista,44,1
220,A. Barrenetxea,6,Delantero,44,1
227,M. Oyarzabal,6,Delantero,44,1
229,Take Kubo,6,Delantero,44,1
197,Álex Remiro,6,Portero,67,1
209,Jon Pacheco,6,Defensa,67,1
200,A. Elustondo,6,Defensa,67,1
210,K. Tierney,6,Defensa,67,1
203,Hamari Traoré,6,Defensa,67,1
219,Urko González,6,Centrocampista,67,1
212,B. Turrientes,6,Centrocampista,67,1
216,Mikel Merino,6,Centrocampista,67,1
703,Momo Cho,6,Delantero,67,1
225,C. Fernández,6,Delantero,67,1
227,M. Oyarzabal,6,Delantero,67,1
197,Álex Remiro,6,Portero,80,1
211,R. Le Normand,6,Defensa,80,1
204,Igor Zubeldia,6,Defensa,80,1
202,Aihen Muñoz,6,Defensa,80,1
203,Hamari Traoré,6,Defensa,80,1
215,M. Zubimendi,6,Centrocampista,80,1
216,Mikel Merino,6,Centrocampista,80,1
213,Brais Méndez,6,Centrocampista,80,1
220,A. Barrenetxea,6,Delantero,80,1
227,M. Oyarzabal,6,Delantero,80,1
229,Take Kubo,6,Delantero,80,1
197,Álex Remiro,6,Portero,105,1
209,Jon Pacheco,6,Defensa,105,1
204,Igor Zubeldia,6,Defensa,105,1
202,Aihen Muñoz,6,Defensa,105,1
203,Hamari Traoré,6,Defensa,105,1
215,M. Zubimendi,6,Centrocampista,105,1
213,Brais Méndez,6,Centrocampista,105,1
212,B. Turrientes,6,Centrocampista,105,1
229,Take Kubo,6,Delantero,105,1
220,A. Barrenetxea,6,Delantero,105,1
227,M. Oyarzabal,6,Delantero,105,1
197,Álex Remiro,6,Portero,121,1
211,R. Le Normand,6,Defensa,121,1
200,A. Elustondo,6,Defensa,121,1
202,Aihen Muñoz,6,Defensa,121,1
203,Hamari Traoré,6,Defensa,121,1
215,M. Zubimendi,6,Centrocampista,121,1
212,B. Turrientes,6,Centrocampista,121,1
220,A. Barrenetxea,6,Delantero,121,1
221,A. Zakharyan,6,Delantero,121,1
230,Umar Sadiq,6,Delantero,121,1
227,M. Oyarzabal,6,Delantero,121,1
197,Álex Remiro,6,Portero,141,1
211,R. Le Normand,6,Defensa,141,1
204,Igor Zubeldia,6,Defensa,141,1
210,K. Tierney,6,Defensa,141,1
203,Hamari Traoré,6,Defensa,141,1
215,M. Zubimendi,6,Centrocampista,141,1
216,Mikel Merino,6,Centrocampista,141,1
213,Brais Méndez,6,Centrocampista,141,1
220,A. Barrenetxea,6,Delantero,141,1
230,Umar Sadiq,6,Delantero,141,1
229,Take Kubo,6,Delantero,141,1
197,Álex Remiro,6,Portero,159,1
204,Igor Zubeldia,6,Defensa,159,1
200,A. Elustondo,6,Defensa,159,1
210,K. Tierney,6,Defensa,159,1
203,Hamari Traoré,6,Defensa,159,1
215,M. Zubimendi,6,Centrocampista,159,1
216,Mikel Merino,6,Centrocampista,159,1
213,Brais Méndez,6,Centrocampista,159,1
221,A. Zakharyan,6,Delantero,159,1
230,Umar Sadiq,6,Delantero,159,1
229,Take Kubo,6,Delantero,159,1
197,Álex Remiro,6,Portero,172,1
211,R. Le Normand,6,Defensa,172,1
204,Igor Zubeldia,6,Defensa,172,1
210,K. Tierney,6,Defensa,172,1
201,Á. Odriozola,6,Defensa,172,1
215,M. Zubimendi,6,Centrocampista,172,1
213,Brais Méndez,6,Centrocampista,172,1
216,Mikel Merino,6,Centrocampista,172,1
229,Take Kubo,6,Delantero,172,1
227,M. Oyarzabal,6,Delantero,172,1
230,Umar Sadiq,6,Delantero,172,1
199,Unai Marrero,6,Portero,190,1
211,R. Le Normand,6,Defensa,190,1
204,Igor Zubeldia,6,Defensa,190,1
210,K. Tierney,6,Defensa,190,1
201,Á. Odriozola,6,Defensa,190,1
215,M. Zubimendi,6,Centrocampista,190,1
213,Brais Méndez,6,Centrocampista,190,1
216,Mikel Merino,6,Centrocampista,190,1
221,A. Zakharyan,6,Delantero,190,1
220,A. Barrenetxea,6,Delantero,190,1
227,M. Oyarzabal,6,Delantero,190,1
197,Álex Remiro,6,Portero,206,1
211,R. Le Normand,6,Defensa,206,1
204,Igor Zubeldia,6,Defensa,206,1
209,Jon Pacheco,6,Defensa,206,1
207,Jon Aramburu,6,Defensa,206,1
202,Aihen Muñoz,6,Defensa,206,1
217,Olasagasti,6,Centrocampista,206,1
212,B. Turrientes,6,Centrocampista,206,1
213,Brais Méndez,6,Centrocampista,206,1
214,J. Magunazelaia,6,Centrocampista,206,1
230,Umar Sadiq,6,Delantero,206,1
