id_jugador,nombre,equipo,posicion,id_partido,titular
367,M. Dmitrović,11,Portero,14,1
376,Kike Salas,11,Defensa,14,1
380,N. Gudelj,11,Defensa,14,1
379,Marcos Acuña,11,Defensa,14,1
374,Jesús Navas,11,Defensa,14,1
683,Ivan Rakitić,11,Centrocampista,14,1
386,Joan Jordán,11,Centrocampista,14,1
403,Suso,11,Delantero,14,1
397,Erik Lamela,11,Delantero,14,1
400,Lucas Ocampos,11,Delantero,14,1
404,Y. En-Nesyri,11,Delantero,14,1
370,Ø. Nyland,11,Portero,55,1
380,N. Gudelj,11,Defensa,55,1
377,Loïc Badé,11,Defensa,55,1
376,Kike Salas,11,Defensa,55,1
375,Juanlu Sánchez,11,Defensa,55,1
683,Ivan Rakitić,11,Centrocampista,55,1
386,Joan Jordán,11,Centrocampista,55,1
391,Óliver Torres,11,Centrocampista,55,1
396,D. Lukebakio,11,Delantero,55,1
400,Lucas Ocampos,11,Delantero,55,1
402,Rafa Mir,11,Delantero,55,1
370,Ø. Nyland,11,Portero,73,1
381,Sergio Ramos,11,Defensa,73,1
377,Loïc Badé,11,Defensa,73,1
371,Adrià Pedrosa,11,Defensa,73,1
375,Juanlu Sánchez,11,Defensa,73,1
384,Djibril Sow,11,Centrocampista,73,1
386,Joan Jordán,11,Centrocampista,73,1
683,Ivan Rakitić,11,Centrocampista,73,1
397,Erik Lamela,11,Delantero,73,1
400,Lucas Ocampos,11,Delantero,73,1
396,D. Lukebakio,11,Delantero,73,1
370,Ø. Nyland,11,Portero,104,1
381,Sergio Ramos,11,Defensa,104,1
380,N. Gudelj,11,Defensa,104,1
379,Marcos Acuña,11,Defensa,104,1
375,Juanlu Sánchez,11,Defensa,104,1
683,Ivan Rakitić,11,Centrocampista,104,1
383,B. Soumaré,11,Centrocampista,104,1
403,Suso,11,Delantero,104,1
396,D. Lukebakio,11,Delantero,104,1
400,Lucas Ocampos,11,Delantero,104,1
401,Mariano,11,Delantero,104,1
370,Ø. Nyland,11,Portero,111,1
380,N. Gudelj,11,Defensa,111,1
377,Loïc Badé,11,Defensa,111,1
379,Marcos Acuña,11,Defensa,111,1
374,Jesús Navas,11,Defensa,111,1
383,B. Soumaré,11,Centrocampista,111,1
683,Ivan Rakitić,11,Centrocampista,111,1
384,Djibril Sow,11,Centrocampista,111,1
391,Óliver Torres,11,Centrocampista,111,1
401,Mariano,11,Delantero,111,1
400,Lucas Ocampos,11,Delantero,111,1
367,M. Dmitrović,11,Portero,133,1
381,Sergio Ramos,11,Defensa,133,1
377,Loïc Badé,11,Defensa,133,1
371,Adrià Pedrosa,11,Defensa,133,1
374,Jesús Navas,11,Defensa,133,1
684,Fernando,11,Centrocampista,133,1
383,B. Soumaré,11,Centrocampista,133,1
683,Ivan Rakitić,11,Centrocampista,133,1
400,Lucas Ocampos,11,Delantero,133,1
396,D. Lukebakio,11,Delantero,133,1
404,Y. En-Nesyri,11,Delantero,133,1
367,M. Dmitrović,11,Portero,158,1
381,Sergio Ramos,11,Defensa,158,1
380,N. Gudelj,11,Defensa,158,1
371,Adrià Pedrosa,11,Defensa,158,1
375,Juanlu Sánchez,11,Defensa,158,1
383,B. Soumaré,11,Centrocampista,158,1
683,Ivan Rakitić,11,Centrocampista,158,1
384,Djibril Sow,11,Centrocampista,158,1
396,D. Lukebakio,11,Delantero,158,1
404,Y. En-Nesyri,11,Delantero,158,1
400,Lucas Ocampos,11,Delantero,158,1
367,M. Dmitrović,11,Portero,175,1
381,Sergio Ramos,11,Defensa,175,1
376,Kike Salas,11,Defensa,175,1
380,N. Gudelj,11,Defensa,175,1
371,Adrià Pedrosa,11,Defensa,175,1
375,Juanlu Sánchez,11,Defensa,175,1
383,B. Soumaré,11,Centrocampista,175,1
391,Óliver Torres,11,Centrocampista,175,1
403,Suso,11,Delantero,175,1
404,Y. En-Nesyri,11,Delantero,175,1
400,Lucas Ocampos,11,Delantero,175,1
367,M. Dmitrović,11,Portero,31,1
381,Sergio Ramos,11,Defensa,31,1
376,Kike Salas,11,Defensa,31,1
380,N. Gudelj,11,Defensa,31,1
371,Adrià Pedrosa,11,Defensa,31,1
375,Juanlu Sánchez,11,Defensa,31,1
383,B. Soumaré,11,Centrocampista,31,1
683,Ivan Rakitić,11,Centrocampista,31,1
391,Óliver Torres,11,Centrocampista,31,1
400,Lucas Ocampos,11,Delantero,31,1
403,Suso,11,Delantero,31,1
367,M. Dmitrović,11,Portero,202,1
381,Sergio Ramos,11,Defensa,202,1
382,T. Nianzou,11,Defensa,202,1
377,Loïc Badé,11,Defensa,202,1
374,Jesús Navas,11,Defensa,202,1
371,Adrià Pedrosa,11,Defensa,202,1
386,Joan Jordán,11,Centrocampista,202,1
384,Djibril Sow,11,Centrocampista,202,1
403,Suso,11,Delantero,202,1
399,Isaac Romero,11,Delantero,202,1
400,Lucas Ocampos,11,Delantero,202,1
370,Ø. Nyland,11,Portero,226,1
378,Marcão,11,Defensa,226,1
377,Loïc Badé,11,Defensa,226,1
379,Marcos Acuña,11,Defensa,226,1
374,Jesús Navas,11,Defensa,226,1
383,B. Soumaré,11,Centrocampista,226,1
387,L. Agoumé,11,Centrocampista,226,1
384,Djibril Sow,11,Centrocampista,226,1
400,Lucas Ocampos,11,Delantero,226,1
399,Isaac Romero,11,Delantero,226,1
404,Y. En-Nesyri,11,Delantero,226,1
370,Ø. Nyland,11,Portero,248,1
381,Sergio Ramos,11,Defensa,248,1
376,Kike Salas,11,Defensa,248,1
377,Loïc Badé,11,Defensa,248,1
379,Marcos Acuña,11,Defensa,248,1
374,Jesús Navas,11,Defensa,248,1
383,B. Soumaré,11,Centrocampista,248,1
391,Óliver Torres,11,Centrocampista,248,1
384,Djibril Sow,11,Centrocampista,248,1
399,Isaac Romero,11,Delantero,248,1
404,Y. En-Nesyri,11,Delantero,248,1
370,Ø. Nyland,11,Portero,256,1
381,Sergio Ramos,11,Defensa,256,1
376,Kike Salas,11,Defensa,256,1
377,Loïc Badé,11,Defensa,256,1
374,Jesús Navas,11,Defensa,256,1
383,B. Soumaré,11,Centrocampista,256,1
384,Djibril Sow,11,Centrocampista,256,1
391,Óliver Torres,11,Centrocampista,256,1
400,Lucas Ocampos,11,Delantero,256,1
399,Isaac Romero,11,Delantero,256,1
404,Y. En-Nesyri,11,Delantero,256,1
