id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
12317,325,279,0,0,0,-1,0,0,-1
12318,295,279,0,0,0,-1,0,0,-1
12319,294,279,0,0,0,-1,0,0,-1
12320,299,279,1,0,0,61,0,0,-1
12321,303,279,0,0,0,-1,0,0,-1
12322,302,279,0,0,0,71,0,0,-1
12323,301,279,0,0,0,-1,0,0,-1
12324,319,279,0,0,0,84,0,0,-1
12325,321,279,0,0,0,84,0,0,-1
12326,324,279,0,0,0,62,0,0,-1
13413,461,305,0,0,0,-1,0,0,-1
13414,465,305,0,0,0,-1,0,0,-1
13415,462,305,1,0,0,-1,0,0,-1
13416,469,305,0,0,0,-1,0,0,-1
13417,466,305,0,0,0,-1,0,0,-1
13418,475,305,1,0,0,-1,0,0,-1
13419,478,305,0,0,0,74,0,0,477
13420,474,305,0,0,0,64,0,0,473
13421,481,305,1,0,0,74,0,0,476
13422,482,305,0,0,0,84,0,0,463
13423,485,305,1,0,0,84,0,0,483
13424,460,305,0,0,0,-1,0,0,-1
13425,468,305,0,0,0,-1,0,0,-1
13426,467,305,0,0,0,-1,0,0,-1
13427,463,305,0,0,0,84,0,0,-1
13428,477,305,0,0,0,74,0,0,-1
13429,476,305,0,0,0,74,0,0,-1
13430,473,305,0,0,0,64,0,0,-1
13431,472,305,0,0,0,-1,0,0,-1
13432,471,305,0,0,0,-1,0,0,-1
13433,483,305,0,0,0,84,0,0,-1
13434,480,305,0,0,0,-1,0,0,-1
13435,484,305,0,0,0,-1,0,0,-1
13436,296,305,0,0,0,-1,0,0,-1
13437,308,305,0,0,0,-1,0,0,-1
13438,300,305,0,0,0,-1,0,0,-1
13439,304,305,1,0,0,-1,0,0,-1
13440,306,305,1,0,0,46,0,0,325
13441,302,305,0,0,0,90,0,0,303
13442,316,305,0,0,0,77,0,0,314
13443,321,305,0,0,0,66,0,0,319
13444,318,305,0,0,0,-1,0,0,-1
13445,326,305,0,0,0,-1,0,0,-1
13446,323,305,1,0,0,46,0,0,299
13447,294,305,0,0,0,-1,0,0,-1
13448,303,305,0,0,0,90,0,0,-1
13449,299,305,0,0,0,46,0,0,-1
13450,312,305,0,0,0,-1,0,0,-1
13451,310,305,0,0,0,-1,0,0,-1
13452,319,305,1,0,0,66,0,0,-1
13453,314,305,1,0,0,77,0,0,-1
13454,325,305,1,0,0,46,0,0,-1
14386,622,327,0,0,0,-1,0,0,-1
14387,628,327,0,0,0,-1,0,0,-1
14388,627,327,1,0,0,80,0,0,645
14389,626,327,0,0,0,-1,0,0,-1
14390,630,327,0,0,0,-1,0,0,-1
14391,632,327,0,0,0,46,0,0,629
14392,636,327,1,0,0,62,0,0,638
14393,635,327,2,1,0,-1,0,0,-1
14394,639,327,1,0,0,-1,0,0,-1
14395,643,327,0,0,0,70,0,0,637
14396,640,327,0,0,0,-1,0,1,-1
14397,621,327,0,0,0,-1,0,0,-1
14398,620,327,0,0,0,-1,0,0,-1
14399,624,327,0,0,0,-1,0,0,-1
14400,629,327,0,0,0,46,0,0,-1
14401,625,327,0,0,0,-1,0,0,-1
14402,637,327,0,0,0,70,0,0,-1
14403,638,327,0,0,0,62,0,0,-1
14404,634,327,0,0,0,-1,0,0,-1
14405,646,327,0,0,0,-1,0,0,-1
14406,641,327,0,0,0,-1,0,0,-1
14407,645,327,0,0,0,80,0,0,-1
14408,296,327,0,0,0,-1,0,0,-1
14409,308,327,1,0,0,-1,0,0,-1
14410,300,327,0,0,0,-1,0,0,-1
14411,302,327,0,0,0,-1,0,0,-1
14412,299,327,0,0,0,80,0,0,310
14413,316,327,0,0,0,80,0,0,304
14414,314,327,0,0,0,68,1,0,321
14415,318,327,0,0,0,-1,0,0,-1
14416,319,327,0,0,0,57,0,0,324
14417,326,327,1,0,0,-1,1,2,-1
14418,325,327,0,0,0,46,0,0,323
14419,294,327,0,0,0,-1,0,0,-1
14420,295,327,0,0,0,-1,0,0,-1
14421,304,327,0,0,0,80,0,0,-1
14422,303,327,0,0,0,-1,0,0,-1
14423,312,327,0,0,0,-1,0,0,-1
14424,321,327,1,0,0,68,0,0,-1
14425,310,327,0,0,0,80,0,0,-1
14426,323,327,0,0,0,46,0,1,-1
14427,327,327,0,0,0,-1,0,0,-1
14428,324,327,1,0,0,57,0,0,-1
