id_jugador,nombre,equipo,posicion,id_partido,titular
177,R. Le Normand,5,Defensa,70,1
170,Igor Zubeldia,5,Defensa,70,1
176,K. Tierney,5,Defensa,70,1
169,Hamari Traoré,5,Defensa,70,1
182,Mikel Merino,5,Centrocampista,70,1
181,M. Zubimendi,5,Centrocampista,70,1
179,Brais Méndez,5,Centrocampista,70,1
186,A. Barrenetxea,5,Delantero,70,1
195,Take Kubo,5,Delantero,70,1
196,Umar Sadiq,5,Delantero,70,1
135,Unai Simón,4,Portero,70,1
143,Yeray,4,Defensa,70,1
137,Dani Vivian,4,Defensa,70,1
144,Yuri,4,Defensa,70,1
141,O. De Marcos,4,Defensa,70,1
147,Dani García,4,Centrocampista,70,1
145,Ander Herrera,4,Centrocampista,70,1
149,Iker Muniain,4,Centrocampista,70,1
160,Nico Williams,4,Delantero,70,1
159,I. Williams,4,Delantero,70,1
158,G. Guruzeta,4,Delantero,70,1
163,Álex Remiro,5,Portero,96,1
175,Jon Pacheco,5,Defensa,96,1
170,Igor Zubeldia,5,Defensa,96,1
168,Aihen Muñoz,5,Defensa,96,1
166,A. Elustondo,5,Defensa,96,1
182,Mikel Merino,5,Centrocampista,96,1
181,M. Zubimendi,5,Centrocampista,96,1
179,Brais Méndez,5,Centrocampista,96,1
187,A. Zakharyan,5,Delantero,96,1
193,M. Oyarzabal,5,Delantero,96,1
191,C. Fernández,5,Delantero,96,1
490,P. Rajković,15,Portero,96,1
496,M. Nastasić,15,Defensa,96,1
497,Martin Valjent,15,Defensa,96,1
492,Copete,15,Defensa,96,1
493,G. Gonzalez,15,Defensa,96,1
502,Toni Lato,15,Defensa,96,1
509,Samú Costa,15,Centrocampista,96,1
505,Dani Rodríguez,15,Centrocampista,96,1
504,Antonio Sánchez,15,Centrocampista,96,1
516,Vedat Muriqi,15,Delantero,96,1
512,Cyle Larin,15,Delantero,96,1
163,Álex Remiro,5,Portero,115,1
177,R. Le Normand,5,Defensa,115,1
170,Igor Zubeldia,5,Defensa,115,1
168,Aihen Muñoz,5,Defensa,115,1
169,Hamari Traoré,5,Defensa,115,1
182,Mikel Merino,5,Centrocampista,115,1
181,M. Zubimendi,5,Centrocampista,115,1
179,Brais Méndez,5,Centrocampista,115,1
186,A. Barrenetxea,5,Delantero,115,1
193,M. Oyarzabal,5,Delantero,115,1
195,Take Kubo,5,Delantero,115,1
40,M. Ter Stegen,1,Portero,115,1
46,Jules Koundé,1,Defensa,115,1
44,Íñigo Martínez,1,Defensa,115,1
50,Ronald Araujo,1,Defensa,115,1
42,Álex Balde,1,Defensa,115,1
45,João Cancelo,1,Defensa,115,1
55,İ. Gündoğan,1,Centrocampista,115,1
54,Gavi,1,Centrocampista,115,1
53,Fermín López,1,Centrocampista,115,1
63,João Félix,1,Delantero,115,1
67,R. Lewandowski,1,Delantero,115,1
163,Álex Remiro,5,Portero,133,1
177,R. Le Normand,5,Defensa,133,1
170,Igor Zubeldia,5,Defensa,133,1
168,Aihen Muñoz,5,Defensa,133,1
169,Hamari Traoré,5,Defensa,133,1
182,Mikel Merino,5,Centrocampista,133,1
181,M. Zubimendi,5,Centrocampista,133,1
179,Brais Méndez,5,Centrocampista,133,1
186,A. Barrenetxea,5,Delantero,133,1
196,Umar Sadiq,5,Delantero,133,1
195,Take Kubo,5,Delantero,133,1
392,M. Dmitrović,12,Portero,133,1
406,Sergio Ramos,12,Defensa,133,1
402,Loïc Badé,12,Defensa,133,1
396,Adrià Pedrosa,12,Defensa,133,1
399,Jesús Navas,12,Defensa,133,1
681,Fernando,12,Centrocampista,133,1
408,B. Soumaré,12,Centrocampista,133,1
680,Ivan Rakitić,12,Centrocampista,133,1
425,Lucas Ocampos,12,Delantero,133,1
421,D. Lukebakio,12,Delantero,133,1
429,Y. En-Nesyri,12,Delantero,133,1
163,Álex Remiro,5,Portero,165,1
177,R. Le Normand,5,Defensa,165,1
170,Igor Zubeldia,5,Defensa,165,1
176,K. Tierney,5,Defensa,165,1
169,Hamari Traoré,5,Defensa,165,1
181,M. Zubimendi,5,Centrocampista,165,1
182,Mikel Merino,5,Centrocampista,165,1
187,A. Zakharyan,5,Delantero,165,1
193,M. Oyarzabal,5,Delantero,165,1
189,André Silva,5,Delantero,165,1
195,Take Kubo,5,Delantero,165,1
200,Rui Silva,6,Portero,165,1
202,Chadi Riad,6,Defensa,165,1
203,G. Pezzella,6,Defensa,165,1
201,Abner Vinícius,6,Defensa,165,1
218,Marc Roca,6,Centrocampista,165,1
222,Sergi Altimira,6,Centrocampista,165,1
216,Isco,6,Centrocampista,165,1
224,Aitor Ruibal,6,Delantero,165,1
229,Ez Abde,6,Delantero,165,1
226,Ayoze,6,Delantero,165,1
230,Willian José,6,Delantero,165,1
163,Álex Remiro,5,Portero,186,1
177,R. Le Normand,5,Defensa,186,1
170,Igor Zubeldia,5,Defensa,186,1
176,K. Tierney,5,Defensa,186,1
169,Hamari Traoré,5,Defensa,186,1
181,M. Zubimendi,5,Centrocampista,186,1
