id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
6047,153,136,0,0,0,90,0,0,-1
6048,157,136,0,0,0,-1,0,0,-1
6049,161,136,0,0,0,74,0,0,-1
6050,155,136,0,0,0,90,0,0,-1
6051,156,136,0,0,0,81,0,0,-1
6849,666,155,0,0,0,-1,0,0,-1
6850,599,155,0,0,0,-1,0,0,-1
6851,594,155,0,0,0,-1,0,0,-1
6852,592,155,0,0,0,-1,0,0,-1
6853,600,155,0,0,0,-1,0,0,-1
6854,608,155,0,0,0,91,0,0,609
6855,602,155,0,0,0,-1,0,0,-1
6856,603,155,0,0,0,79,0,0,612
6857,672,155,0,0,0,-1,0,0,-1
6858,616,155,0,0,0,-1,0,0,-1
6859,614,155,0,0,0,79,0,0,669
6860,586,155,0,0,0,-1,0,0,-1
6861,589,155,0,0,0,-1,0,0,-1
6862,597,155,0,0,0,-1,0,0,-1
6863,728,155,0,0,0,-1,0,0,-1
6864,601,155,0,0,0,-1,0,0,-1
6865,668,155,0,0,0,-1,0,0,-1
6866,607,155,0,0,0,-1,0,0,-1
6867,669,155,0,0,0,79,0,0,-1
6868,609,155,0,0,0,91,0,0,-1
6869,670,155,0,0,0,-1,0,0,-1
6870,729,155,0,0,0,-1,0,0,-1
6871,612,155,0,0,0,79,0,0,-1
6872,135,155,0,0,0,-1,0,0,-1
6873,136,155,0,0,0,-1,0,0,-1
6874,137,155,0,0,0,-1,0,0,-1
6875,140,155,0,0,0,-1,1,0,-1
6876,141,155,0,0,0,67,0,0,144
6877,146,155,0,0,0,88,0,0,658
6878,148,155,0,0,0,80,0,1,145
6879,152,155,0,0,0,-1,0,0,-1
6880,160,155,1,0,0,-1,0,0,-1
6881,159,155,0,0,0,80,0,1,156
6882,158,155,0,0,0,67,0,0,157
6883,134,155,0,0,0,-1,0,0,-1
6884,144,155,1,0,0,67,0,0,-1
6885,139,155,0,0,0,-1,0,0,-1
6886,149,155,0,0,0,-1,0,0,-1
6887,153,155,0,0,0,-1,0,0,-1
