id_jugador,nombre,equipo,posicion,id_partido,titular
331,Antonio Sivera,10,Portero,14,1
337,A. Sedlar,10,Defensa,14,1
335,A. Abqar,10,Defensa,14,1
345,Rubén Duarte,10,Defensa,14,1
336,A. Gorosabel,10,Defensa,14,1
347,Ander Guevara,10,Centrocampista,14,1
350,C. Benavidez,10,Centrocampista,14,1
352,Jon Guridi,10,Centrocampista,14,1
362,Luis Rioja,10,Delantero,14,1
365,Xeber Alkain,10,Delantero,14,1
361,Kike García,10,Delantero,14,1
331,Antonio Sivera,10,Portero,35,1
337,A. Sedlar,10,Defensa,35,1
344,Rafa Marín,10,Defensa,35,1
345,Rubén Duarte,10,Defensa,35,1
336,A. Gorosabel,10,Defensa,35,1
349,Antonio Blanco,10,Centrocampista,35,1
347,Ander Guevara,10,Centrocampista,35,1
352,Jon Guridi,10,Centrocampista,35,1
362,Luis Rioja,10,Delantero,35,1
365,Xeber Alkain,10,Delantero,35,1
361,Kike García,10,Delantero,35,1
331,Antonio Sivera,10,Portero,57,1
337,A. Sedlar,10,Defensa,57,1
335,A. Abqar,10,Defensa,57,1
345,Rubén Duarte,10,Defensa,57,1
336,A. Gorosabel,10,Defensa,57,1
347,Ander Guevara,10,Centrocampista,57,1
350,C. Benavidez,10,Centrocampista,57,1
351,Ianis Hagi,10,Centrocampista,57,1
362,Luis Rioja,10,Delantero,57,1
356,Álex Sola,10,Delantero,57,1
361,Kike García,10,Delantero,57,1
331,Antonio Sivera,10,Portero,77,1
337,A. Sedlar,10,Defensa,77,1
344,Rafa Marín,10,Defensa,77,1
345,Rubén Duarte,10,Defensa,77,1
343,N. Tenaglia,10,Defensa,77,1
347,Ander Guevara,10,Centrocampista,77,1
349,Antonio Blanco,10,Centrocampista,77,1
351,Ianis Hagi,10,Centrocampista,77,1
362,Luis Rioja,10,Delantero,77,1
356,Álex Sola,10,Delantero,77,1
361,Kike García,10,Delantero,77,1
331,Antonio Sivera,10,Portero,84,1
337,A. Sedlar,10,Defensa,84,1
335,A. Abqar,10,Defensa,84,1
341,Javi López,10,Defensa,84,1
336,A. Gorosabel,10,Defensa,84,1
347,Ander Guevara,10,Centrocampista,84,1
352,Jon Guridi,10,Centrocampista,84,1
351,Ianis Hagi,10,Centrocampista,84,1
362,Luis Rioja,10,Delantero,84,1
356,Álex Sola,10,Delantero,84,1
361,Kike García,10,Delantero,84,1
331,Antonio Sivera,10,Portero,112,1
337,A. Sedlar,10,Defensa,112,1
335,A. Abqar,10,Defensa,112,1
341,Javi López,10,Defensa,112,1
336,A. Gorosabel,10,Defensa,112,1
347,Ander Guevara,10,Centrocampista,112,1
349,Antonio Blanco,10,Centrocampista,112,1
352,Jon Guridi,10,Centrocampista,112,1
351,Ianis Hagi,10,Centrocampista,112,1
362,Luis Rioja,10,Delantero,112,1
361,Kike García,10,Delantero,112,1
331,Antonio Sivera,10,Portero,134,1
344,Rafa Marín,10,Defensa,134,1
335,A. Abqar,10,Defensa,134,1
341,Javi López,10,Defensa,134,1
336,A. Gorosabel,10,Defensa,134,1
347,Ander Guevara,10,Centrocampista,134,1
349,Antonio Blanco,10,Centrocampista,134,1
352,Jon Guridi,10,Centrocampista,134,1
355,A. Rebbach,10,Delantero,134,1
362,Luis Rioja,10,Delantero,134,1
363,S. Omorodion,10,Delantero,134,1
331,Antonio Sivera,10,Portero,152,1
344,Rafa Marín,10,Defensa,152,1
335,A. Abqar,10,Defensa,152,1
341,Javi López,10,Defensa,152,1
336,A. Gorosabel,10,Defensa,152,1
352,Jon Guridi,10,Centrocampista,152,1
349,Antonio Blanco,10,Centrocampista,152,1
351,Ianis Hagi,10,Centrocampista,152,1
355,A. Rebbach,10,Delantero,152,1
362,Luis Rioja,10,Delantero,152,1
363,S. Omorodion,10,Delantero,152,1
